SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
sweeper	clean	window	AT	3.9	2.34	The sweeper cleaned the window .	0.005463148467242718	floor_(0.17533025);floors_(0.07212674);yard_(0.03518943);house_(0.034568656);carpet_(0.033851415);	0.00011701977928169072
confectioner	decorate	tree	AT	2.9	1.48	The confectioner decorated the tree .	0.00366711663082242	walls_(0.05595913);interior_(0.04331624);table_(0.036054067);ceiling_(0.03101109);room_(0.030726537);	0.00014200601435732096
skier	gain	ball	AT	2.05	1.12	The skier gained the ball .	0.0018586252117529511	advantage_(0.48729154);points_(0.071533866);point_(0.059245773);lead_(0.051556103);victory_(0.046381492);	3.963416747865267e-05
knight	hold	camera	AT	2.0	1.45	The knight held the camera .	0.0004290386277716607	sword_(0.1450613);knife_(0.06286725);dagger_(0.03916227);blade_(0.03706632);torch_(0.035617758);	2.97808728646487e-05
soldier	gather	grass	AT	2.75	1.73	The soldier gathered the grass .	0.0003460382285993546	weapons_(0.04576024);others_(0.044892836);papers_(0.044216316);food_(0.021536984);money_(0.018764855);	4.338541202741908e-06
general	win	toy	AT	1.55	0.92	The general won the toy .	4.381844291856396e-07	election_(0.5781124);battle_(0.048511975);nomination_(0.043864127);runoff_(0.034635805);vote_(0.03206253);	3.39989856001921e-06
singer	hold	sword	AT	1.5	0.74	The singer held the sword .	0.005974277853965759	microphone_(0.15066037);knife_(0.043178875);guitar_(0.016591024);phone_(0.015561927);mirror_(0.015398412);	0.00017739954637363553
programmer	describe	monument	AT	2.95	2.04	The programmer described the monument .	1.2351467375992797e-05	problem_(0.07946186);process_(0.040071674);situation_(0.035579354);procedure_(0.0288068);system_(0.022723189);	1.0764224498416297e-06
player	pass	exam	AT	4.45	1.77	The player passed the exam .	0.00010329361248295754	ball_(0.7356523);card_(0.012304077);turn_(0.011740409);game_(0.0077488064);round_(0.0054966863);	1.9585806512623094e-05
cheerleader	shake	drink	AT	2.75	1.67	The cheerleader shook the drink .	0.00040974433068186045	table_(0.04521188);microphone_(0.033146624);bag_(0.032521166);box_(0.02832943);bottle_(0.027757522);	3.3584631182748126e-06
fighter	kick	television	AT	2.6	1.8	The fighter kicked the television .	0.00023628384224139154	man_(0.1092875);ground_(0.07138796);boy_(0.044040572);woman_(0.041287154);girl_(0.031045899);	1.9636629531305516e-06
reporter	hold	knife	AT	1.85	1.15	The reporter held the knife .	0.010295074433088303	microphone_(0.31077927);camera_(0.13684092);gun_(0.0482529);phone_(0.043945238);picture_(0.016276015);	0.0002024059504037723
librarian	climb	tree	AT	1.8	1.5	The librarian climbed the tree .	0.009402929805219173	stairs_(0.43738866);steps_(0.21997185);ladder_(0.11474259);wall_(0.04690685);staircase_(0.046092864);	2.5937142709153704e-05
producer	release	prisoner	AT	1.6	0.97	The producer released the prisoner .	2.791508632071782e-05	song_(0.17489904);album_(0.10886108);video_(0.09690896);single_(0.08041278);film_(0.06947389);	4.401281330501661e-06
guard	open	present	AT	2.05	1.28	The guard opened the present .	1.0469407243363094e-05	door_(0.80493474);gate_(0.08202601);doors_(0.016127175);window_(0.010277389);cage_(0.0074754693);	1.1596765943977516e-05
bodybuilder	lift	flag	AT	3.1	1.84	The bodybuilder lifted the flag .	0.003985666669905186	gun_(0.035687122);lid_(0.033240907);knife_(0.025416322);helmet_(0.017905517);weapon_(0.01763577);	0.00010477209434611723
farmer	plow	sand	AT	4.1	2.28	The farmer plowed the sand .	0.00020189284987282008	field_(0.42684856);fields_(0.16299894);ground_(0.056509834);land_(0.045945503);road_(0.02678582);	9.677527259555063e-07
barber	use	microscope	AT	1.2	0.6	The barber used the microscope .			
painter	decorate	cake	AT	2.6	1.71	The painter decorated the cake .	1.4385452232090756e-05	interior_(0.2648359);chapel_(0.05466923);church_(0.04455675);walls_(0.03207717);altar_(0.031938527);	4.74578973808093e-06
champion	hold	guitar	AT	2.95	1.83	The champion held the guitar .	3.4572428830870194e-07	title_(0.70379275);championship_(0.15913932);trophy_(0.05021931);cup_(0.026136331);Cup_(0.009592077);	2.7022018912248313e-05
journalist	write	song	AT	1.9	1.55	The journalist wrote the song .	0.006668797228485346	article_(0.21603587);story_(0.13250768);letter_(0.050337717);book_(0.028342713);report_(0.020137325);	1.353922561975196e-05
violinist	play	trumpet	AT	3.0	1.7	The violinist played the trumpet .	0.008681203238666058	piano_(0.20979902);cello_(0.08344958);strings_(0.08060166);viola_(0.074284405);flute_(0.06305217);	8.108910151349846e-06
terrorist	release	book	AT	1.8	1.12	The terrorist released the book .	0.0020312988199293613	hostages_(0.06963346);bomb_(0.06425534);grenade_(0.030897422);hostage_(0.022983514);explosives_(0.022163779);	2.873794801416807e-05
sculptor	carve	meat	AT	2.45	1.8	The sculptor carved the meat .	1.72461132024182e-05	statue_(0.13455237);figures_(0.041420724);monument_(0.03748548);figure_(0.0364925);statues_(0.036367014);	1.7447833670303226e-05
artist	assemble	tent	AT	2.0	1.1	The artist assembled the tent .	0.00023798292386345565	group_(0.035166938);pieces_(0.02980003);work_(0.02254239);team_(0.0190696);material_(0.017388893);	6.120593752712011e-05
dog	catch	wave	AT	2.35	1.53	The dog caught the wave .	0.0006296054925769567	ball_(0.043381736);scent_(0.040618263);dog_(0.02966047);tail_(0.025940709);reins_(0.025056018);	1.3412235603027511e-05
child	find	corpse	AT	1.45	0.97	The child found the corpse .	0.001884284196421504	book_(0.041039284);key_(0.027309498);body_(0.015983883);box_(0.014056906);door_(0.013469995);	3.869435749948025e-05
bartender	shake	flag	AT	2.05	1.6	The bartender shook the flag .	5.841429447173141e-05	bottle_(0.60345984);glass_(0.17461513);can_(0.020239944);drink_(0.013983373);beer_(0.013247931);	0.00020499955280683935
passenger	pull	corpse	AT	1.45	1.32	The passenger pulled the corpse .	2.117915209964849e-05	trigger_(0.6956541);lever_(0.08895426);wheel_(0.044313807);handle_(0.016429465);chain_(0.010679922);	3.869435749948025e-05
cook	cut	grass	AT	3.35	2.01	The cook cut the grass .	0.0027014019433408976	cake_(0.23094486);meat_(0.1389147);bread_(0.12823518);steak_(0.09002685);cord_(0.023070524);	4.338541202741908e-06
killer	pull	cart	AT	2.5	1.94	The killer pulled the cart .	2.2108681605459424e-06	trigger_(0.985761);gun_(0.004594022);knife_(0.0036155859);chain_(0.0006688314);pin_(0.00042834898);	1.0568132893240545e-05
photographer	examine	dog	AT	1.75	0.99	The photographer examined the dog .	0.00034116144524887204	picture_(0.080711916);photograph_(0.06664245);photo_(0.053277053);image_(0.027072594);photos_(0.019718284);	1.894392516987864e-05
pilot	begin	performance	AT	2.4	1.88	The pilot began the performance .	8.215606794692576e-05	descent_(0.52871835);takeoff_(0.10103843);approach_(0.07383661);climb_(0.051552404);ascent_(0.032192655);	4.033396180602722e-06
astronaut	reach	baker	AT	2.35	1.71	The astronaut reached the baker .			
musician	play	soccer	AT	1.95	0.86	The musician played the soccer .	5.945789325778605e-06	piano_(0.15538628);guitar_(0.14686683);flute_(0.09297956);violin_(0.08691338);instrument_(0.042631995);	0.00016630638856440783
porter	carry	flag	AT	2.65	2.06	The porter carried the flag .	0.01370603684335947	luggage_(0.071273);coffin_(0.052037433);tray_(0.03340737);baggage_(0.026080487);bags_(0.013891724);	0.00022291911591310054
mason	fix	bike	AT	1.55	0.67	The mason fixed the bike .	5.3328076319303364e-05	stone_(0.05494746);floor_(0.02536405);roof_(0.023581525);stones_(0.022856783);door_(0.019525845);	3.1695006327936426e-05
horse	pull	suitcase	AT	1.55	1.36	The horse pulled the suitcase .	4.3760297558037564e-05	reins_(0.4013508);cart_(0.13741022);wagon_(0.05856264);rope_(0.04198948);lever_(0.032587435);	2.879329440474976e-05
tailor	sew	wound	AT	1.6	1.11	The tailor sewed the wound .	0.000808548997156322	dress_(0.11697826);clothes_(0.09516407);suit_(0.07667606);garments_(0.047219068);gown_(0.039894886);	0.00014621384616475552
athlete	win	toy	AT	3.15	2.26	The athlete won the toy .	7.693362022109795e-06	medal_(0.34911388);competition_(0.13091208);event_(0.10050367);race_(0.057307824);toss_(0.048568103);	3.39989856001921e-06
professor	write	magazine	AT	3.6	1.46	The professor wrote the magazine .	0.00039652513805776834	letter_(0.05179664);book_(0.0472795);article_(0.034986548);report_(0.028746314);notes_(0.026320474);	0.0002656038850545883
philologist	examine	camera	AT	2.3	1.27	The philologist examined the camera .	7.447942152793985e-06	manuscript_(0.14066814);text_(0.07320603);inscription_(0.06700998);document_(0.049892902);letter_(0.04776818);	4.9616177420830354e-05
teacher	help	patient	AT	1.95	1.07	The teacher helped the patient .	0.011396861635148525	student_(0.2450485);students_(0.16906935);child_(0.11911191);children_(0.06399547);boy_(0.05562877);	1.5007222827989608e-05
magician	read	newspaper	AT	4.0	1.9	The magician read the newspaper .	0.001488035311922431	note_(0.19980623);card_(0.10035254);letter_(0.061378453);message_(0.05624797);sign_(0.04574258);	3.692242898978293e-05
lumberjack	stack	book	AT	2.2	1.17	The lumberjack stacked the book .	3.794645454036072e-05	logs_(0.21862799);wood_(0.19468148);lumber_(0.15542927);boards_(0.035131656);barrels_(0.021457536);	3.0814248020760715e-05
butcher	use	camera	AT	2.05	1.53	The butcher used the camera .	0.0006926268106326461	knife_(0.24541475);axe_(0.021440156);knives_(0.018110309);gun_(0.015866835);shotgun_(0.01215958);	2.97808728646487e-05
carpenter	fix	shoe	AT	1.2	0.51	The carpenter fixed the shoe .	0.0005630447412841022	roof_(0.050015453);door_(0.04990363);floor_(0.030958546);window_(0.028664514);damage_(0.02071979);	2.5195666239596903e-05
florist	sell	bike	AT	1.4	0.58	The florist sold the bike .	4.115179035579786e-05	flowers_(0.4806922);roses_(0.047144443);flower_(0.036269553);rose_(0.024493672);tickets_(0.016760102);	2.802493327180855e-05
cobbler	sew	parachute	AT	1.6	1.36	The cobbler sewed the parachute .	3.053482578252442e-05	cloth_(0.12949276);clothes_(0.05403119);dress_(0.04443798);fabric_(0.020358039);garments_(0.019233307);	5.3742085583508015e-05
thief	grab	banana	AT	3.7	2.24	The thief grabbed the banana .	3.6745295801665634e-05	gun_(0.08040847);knife_(0.06098107);bag_(0.028111828);pistol_(0.024093617);book_(0.01717868);	1.4097349776420742e-05
climber	climb	staircase	AT	5.6	1.66	The climber climbed the staircase .	0.009009036235511303	wall_(0.1325589);tree_(0.116918236);ladder_(0.11241162);hill_(0.054977812);rope_(0.04850114);	1.744446126394905e-05
guest	hold	camera	AT	3.55	1.6	The guest held the camera .	0.0069209556095302105	key_(0.0385922);knife_(0.034584984);door_(0.02136121);gun_(0.019352872);glass_(0.0167723);	2.97808728646487e-05
electrician	check	rifle	AT	1.9	1.55	The electrician checked the rifle .	6.514340930152684e-05	wires_(0.035543803);lights_(0.025398862);cables_(0.022248961);clock_(0.021304194);equipment_(0.019109327);	0.0013638095697388053
dog	eat	plant	AT	4.3	1.85	The dog ate the plant .	0.00041196527308784425	dog_(0.048436474);cat_(0.043563176);rabbit_(0.03281194);chicken_(0.019925587);fish_(0.019805683);	3.7184645407251082e-06
smuggler	sell	flower	AT	2.4	1.83	The smuggler sold the flower .	0.000426576123572886	goods_(0.026109172);painting_(0.023888737);book_(0.01854441);money_(0.016849425);ship_(0.016578315);	1.3362969184527174e-06
student	hear	command	AT	4.45	1.75	The student heard the command .	0.001596404006704688	voice_(0.07891202);words_(0.03138101);conversation_(0.02753902);music_(0.027317181);song_(0.025628513);	4.901354986941442e-05
goalkeeper	hold	child	AT	2.7	1.65	The goalkeeper held the child .	6.43825696897693e-05	ball_(0.8631707);position_(0.013805324);goal_(0.007725378);line_(0.006829108);advantage_(0.0054218303);	7.346457277890295e-05
child	draw	horse	AT	5.65	1.28	The child drew the horse .	0.0004549174918793142	sword_(0.26754013);knife_(0.18316251);blade_(0.13004416);gun_(0.058964282);dagger_(0.050187487);	0.00014642668247688562
scoutmaster	assemble	sailboat	AT	4.25	1.76	The scoutmaster assembled the sailboat .			
dog	fetch	tray	AT	3.2	1.94	The dog fetched the tray .	0.005949706770479679	food_(0.023496015);bottle_(0.019786365);water_(0.017489921);tea_(0.016677337);cat_(0.015017615);	3.983127680839971e-05
teacher	use	knife	AT	2.85	1.19	The teacher used the knife .	0.005217785015702248	phone_(0.07404068);toilet_(0.046903025);telephone_(0.037489336);computer_(0.033067565);bathroom_(0.031588852);	0.0002024059504037723
chemist	sell	dog	AT	1.9	1.45	The chemist sold the dog .	0.0010863356292247772	bottle_(0.0890582);patent_(0.03369216);product_(0.031612452);drug_(0.02925752);house_(0.024616774);	1.894392516987864e-05
gardener	push	demonstrator	AT	2.6	2.01	The gardener pushed the demonstrator .			
lumberjack	use	lancet	AT	2.75	1.81	The lumberjack used the lancet .			
musician	hold	stone	AT	1.6	0.8	The musician held the stone .	0.003266390645876527	instrument_(0.07751226);microphone_(0.042213157);flute_(0.038763724);bow_(0.023642179);knife_(0.0220543);	0.00011156049004057422
gardener	cut	fish	AT	1.45	0.74	The gardener cut the fish .	0.0004989219014532864	grass_(0.38686255);tree_(0.079283066);bushes_(0.05755081);weeds_(0.053977434);flowers_(0.036661252);	6.680729711661115e-07
barber	cut	cake	AT	2.1	1.51	The barber cut the cake .	0.02659325674176216	rope_(0.1146358);ropes_(0.09552574);cord_(0.07978772);ribbon_(0.05004067);hair_(0.044811822);	8.927352610044181e-06
musician	entertain	demonstrator	AT	4.2	1.75	The musician entertained the demonstrator .			
child	eat	bone	AT	2.85	2.08	The child ate the bone .	0.00484885647892952	apple_(0.06742337);bread_(0.03968574);meat_(0.03900238);fruit_(0.029947773);fish_(0.021288935);	7.962431482155807e-06
illustrator	decorate	garden	AT	3.0	1.73	The illustrator decorated the garden .	0.00030320973019115627	book_(0.14637782);cover_(0.08259516);page_(0.055080198);pages_(0.042810638);illustrations_(0.035245847);	0.00010446381202200428
archer	release	interview	AT	2.5	1.72	The archer released the interview .	1.6308941042098013e-07	arrow_(0.47534823);bolt_(0.0677396);bow_(0.050738152);trigger_(0.023750803);reins_(0.023583665);	7.184979040175676e-05
painter	mix	drink	AT	2.8	1.33	The painter mixed the drink .	0.0006628520204685628	two_(0.3031651);colors_(0.036442783);paintings_(0.02777184);pieces_(0.025406905);paint_(0.020262042);	1.8075625121127814e-06
undertaker	dig	trench	AT	3.2	2.11	The undertaker dug the trench .	0.0017517743399366736	grave_(0.7675745);graves_(0.08436981);hole_(0.043887682);coffin_(0.019919394);body_(0.015465527);	3.102255141129717e-05
mother	prepare	gun	AT	3.05	2.54	The mother prepared the gun .	6.297114305198193e-05	meal_(0.1686094);food_(0.16721353);eggs_(0.036833208);soup_(0.0326093);meals_(0.031762872);	0.00484524155035615
priest	celebrate	graduation	AT	3.85	2.2	The priest celebrated the graduation .	0.00024010178458411247	Mass_(0.3023847);mass_(0.16112334);feast_(0.058318395);event_(0.049252674);wedding_(0.04484041);	5.982086577205337e-07
mason	fix	tire	AT	3.25	2.41	The mason fixed the tire .	0.0002844156988430768	stone_(0.05494746);floor_(0.02536405);roof_(0.023581525);stones_(0.022856783);door_(0.019525845);	1.8242991473016446e-06
hairstylist	fix	bike	AT	1.25	0.43	The hairstylist fixed the bike .	7.688915502512828e-05	hair_(0.39217284);problem_(0.036241896);cut_(0.019570306);ponytail_(0.015857497);knot_(0.012969918);	2.802493327180855e-05
fisherman	catch	ball	AT	2.2	1.75	The fisherman caught the ball .	0.0024452812504023314	fish_(0.46543652);bird_(0.051268447);trout_(0.02858176);whale_(0.018844193);salmon_(0.011655832);	2.3809157937648706e-05
soldier	hear	poem	AT	3.1	1.84	The soldier heard the poem .	0.00018110861128661782	noise_(0.04444124);gunshot_(0.040696297);scream_(0.04005172);commotion_(0.039379068);cry_(0.038643416);	5.452162440633401e-06
baker	sell	stroller	AT	2.05	1.56	The baker sold the stroller .			
professor	wear	goggles	AT	4.7	1.95	The professor wore the goggles .			
waiter	mix	cement	AT	1.5	1.12	The waiter mixed the cement .	2.3382056042464683e-06	drinks_(0.7816593);drink_(0.030323109);beers_(0.0265613);two_(0.023790918);coffee_(0.01793016);	4.520593847701093e-06
housewife	clean	shoe	AT	5.45	0.86	The housewife cleaned the shoe .	2.394710281805601e-05	house_(0.38353297);dishes_(0.10971304);kitchen_(0.089068994);floor_(0.03121789);room_(0.029067513);	1.7734446373651735e-05
student	enjoy	marriage	AT	3.6	1.83	The student enjoyed the marriage .	9.714204497868195e-05	experience_(0.06954649);lesson_(0.040904164);show_(0.024974901);performance_(0.024482314);game_(0.020965591);	2.5978981284424663e-05
teenager	hear	lecture	AT	4.65	2.06	The teenager heard the lecture .	0.0006352780619636178	commotion_(0.04890815);noise_(0.03387032);scream_(0.02803298);gunshot_(0.026287701);question_(0.024831982);	8.065268843893136e-07
tourist	read	bible	AT	3.0	1.64	The tourist read the bible .			
author	sign	check	AT	3.4	1.74	The author signed the check .	0.0039115059189498425	book_(0.28770995);document_(0.055727955);work_(0.047279827);letter_(0.04180735);manuscript_(0.027474623);	1.695281025604345e-05
secretary	write	sonnet	AT	3.55	2.44	The secretary wrote the sonnet .			
child	build	sculpture	AT	3.95	1.88	The child built the sculpture .	0.0007735497783869505	house_(0.21091764);fire_(0.020489065);tower_(0.019922286);wall_(0.019162584);building_(0.017488379);	4.007198185718153e-06
soldier	hold	comb	AT	3.65	1.77	The soldier held the comb .	9.8141681519337e-05	gun_(0.15665926);knife_(0.09136442);rifle_(0.05546243);pistol_(0.04015385);door_(0.03457186);	0.00010454662697156891
player	gather	grass	AT	2.4	1.8	The player gathered the grass .	0.00023334308934863657	cards_(0.09595319);pieces_(0.07348768);money_(0.045492105);dice_(0.04254045);stones_(0.038854465);	4.338541202741908e-06
guest	hang	laundry	AT	3.9	2.0	The guest hung the laundry .	0.0005583159509114921	coat_(0.046531435);bell_(0.04413287);candle_(0.029512743);hat_(0.029406149);flag_(0.028782241);	8.175295988621656e-06
child	grab	tyre	AT	2.3	1.68	The child grabbed the tyre .			
policeman	check	groceries	AT	2.0	1.48	The policeman checked the groceries .			
poet	write	menu	AT	1.75	1.26	The poet wrote the menu .	8.860614616423845e-05	poem_(0.11959568);lyrics_(0.09016826);text_(0.06408697);song_(0.0405948);verses_(0.033784505);	7.27083886431501e-08
goalkeeper	throw	bomb	AT	1.05	0.22	The goalkeeper threw the bomb .	0.00044490251457318664	ball_(0.8725223);coin_(0.014042643);cross_(0.005088572);stick_(0.004755848);shot_(0.0045327153);	7.910001295385882e-05
tourist	ride	skate	AT	3.7	2.17	The tourist rode the skate .	1.4418256796489004e-05	bike_(0.17062837);wave_(0.08121378);bus_(0.07682738);train_(0.074062645);horse_(0.047878582);	3.1230075592247886e-07
waiter	clear	road	AT	2.9	2.62	The waiter cleared the road .	4.178396466159029e-06	table_(0.8519204);dishes_(0.061087187);plates_(0.038691908);plate_(0.010825195);glass_(0.009593912);	3.061255847569555e-05
cyclist	complete	project	AT	2.7	1.35	The cyclist completed the project .	7.093969179550186e-05	course_(0.45825183);race_(0.0897683);climb_(0.084500335);stage_(0.062546924);circuit_(0.048037365);	4.7757486754562706e-05
student	drink	gasoline	AT	1.6	1.5	The student drank the gasoline .	0.0007667943136766553	water_(0.18061243);coffee_(0.1325032);tea_(0.07940504);beer_(0.065893404);wine_(0.058321226);	8.101206958599505e-07
spectator	buy	car	AT	2.8	1.96	The spectator bought the car .	0.0054198261350393295	ticket_(0.19298355);tickets_(0.06404025);book_(0.025394572);ball_(0.016005026);game_(0.015929952);	0.00013841658073943108
assistant	help	soldier	AT	2.8	1.63	The assistant helped the soldier .	0.0015116953290998936	man_(0.06482831);boy_(0.031502664);patient_(0.024691697);girl_(0.021233438);photographer_(0.018952718);	8.072495256783441e-05
biker	wear	swimsuit	AT	2.1	1.45	The biker wore the swimsuit .			
milkman	carry	flag	AT	2.6	1.62	The milkman carried the flag .	0.0006309585878625512	milk_(0.10039068);baby_(0.032729536);cake_(0.024029076);food_(0.022174295);tray_(0.017558098);	0.00022291911591310054
dog	pull	trigger	AT	2.8	2.54	The dog pulled the trigger .	0.6423420310020447	trigger_(0.64234203);lever_(0.05336155);chain_(0.04229983);string_(0.032090925);cord_(0.028792797);	0.000167820107890293
carver	build	house	AT	2.9	1.95	The carver built the house .	0.037994954735040665	altar_(0.06771234);house_(0.037994955);statue_(0.02806348);monument_(0.025701953);door_(0.013939197);	2.938027319032699e-05
child	cut	tree	AT	1.75	1.44	The child cut the tree .	0.004237442743033171	cord_(0.096035145);rope_(0.06297568);tape_(0.051130794);line_(0.043293614);power_(0.03606962);	2.5937142709153704e-05
professor	open	jail	AT	1.2	0.4	The professor opened the jail .	4.108568191441009e-06	door_(0.50246066);briefcase_(0.052596968);box_(0.027730165);folder_(0.026404623);book_(0.025148321);	4.281485871615587e-06
mother	push	trash	AT	3.8	1.99	The mother pushed the trash .	7.376527264568722e-06	button_(0.59455866);door_(0.058071174);buttons_(0.03795583);lever_(0.015409666);table_(0.014626231);	1.294964363296458e-06
mechanic	assemble	art	AT	1.7	1.1	The mechanic assembled the art .	7.210347393993288e-05	equipment_(0.05598429);car_(0.045404352);vehicle_(0.042932257);tools_(0.03707828);machine_(0.033240557);	8.778712071944028e-06
soldier	fight	cancer	AT	3.1	1.87	The soldier fought the cancer .	8.143868035404012e-05	man_(0.060224533);beast_(0.040557966);creature_(0.030775087);other_(0.022006279);woman_(0.021152113);	3.7182660435064463e-06
cook	clean	window	AT	2.3	1.68	The cook cleaned the window .	0.0007036823662929237	dishes_(0.40243098);house_(0.090493664);kitchen_(0.08094536);table_(0.039550688);food_(0.027992649);	0.00010261582065140828
surfer	wear	tuxedo	AT	2.1	1.87	The surfer wore the tuxedo .			
passenger	buy	table	AT	2.25	1.22	The passenger bought the table .	0.00036237071617506444	ticket_(0.30808282);tickets_(0.093180925);car_(0.0652234);money_(0.018006224);book_(0.013667423);	6.616516657231841e-06
truck	plow	garden	AT	2.3	2.0	The truck plowed the garden .	9.96856833808124e-05	ground_(0.0919597);road_(0.07974411);dirt_(0.049201127);pavement_(0.039206624);snow_(0.035812575);	9.89269683486782e-05
cat	chase	kite	AT	3.9	1.89	The cat chased the kite .			
child	ride	bull	AT	2.0	1.55	The child rode the bull .	0.015628483146429062	horse_(0.25609112);wind_(0.036913555);beast_(0.035567466);bike_(0.024569733);wave_(0.016465224);	7.942648153402843e-06
gardener	gather	flag	AT	1.9	1.18	The gardener gathered the flag .	3.405452662263997e-05	flowers_(0.29298443);plants_(0.038304955);tools_(0.03624528);vegetables_(0.028243119);herbs_(0.027672978);	0.00022291911591310054
cheerleader	carry	rifle	AT	2.2	2.09	The cheerleader carried the rifle .	0.003106828546151519	ball_(0.31379834);trophy_(0.119388714);basket_(0.038626667);bag_(0.035609096);flag_(0.031092325);	0.0013638095697388053
player	enjoy	beer	AT	4.5	1.43	The player enjoyed the beer .	2.193280670326203e-05	game_(0.6016973);match_(0.032894712);song_(0.027108405);challenge_(0.01379231);experience_(0.012069087);	2.2001843262842158e-06
biologist	use	razor	AT	3.3	1.65	The biologist used the razor .	0.001208189525641501	flashlight_(0.051694475);phone_(0.038468387);word_(0.03502259);knife_(0.032831974);key_(0.02308549);	8.63127581851586e-07
child	celebrate	victory	AT	5.05	1.43	The child celebrated the victory .	0.014666262082755566	holiday_(0.10286271);event_(0.08687489);festival_(0.07690121);occasion_(0.06874597);day_(0.059584282);	3.21501693179016e-06
pilot	win	lottery	AT	2.8	1.29	The pilot won the lottery .	0.0009120816830545664	competition_(0.35270706);race_(0.15707235);award_(0.05598659);prize_(0.052623484);championship_(0.04644883);	9.521125434730493e-07
surgeon	perform	dance	AT	2.4	1.46	The surgeon performed the dance .	1.9695093214977533e-05	surgery_(0.3823044);operation_(0.38128853);procedure_(0.09551979);operations_(0.013078518);extraction_(0.010351744);	1.8822447600541636e-05
child	visit	prisoner	AT	2.0	1.22	The child visited the prisoner .	8.929555042413995e-05	hospital_(0.04714165);school_(0.04069321);house_(0.034037728);mother_(0.020456875);doctor_(0.01946649);	4.401281330501661e-06
mason	mix	soup	AT	1.95	1.5	The mason mixed the soup .	0.00025383621687069535	two_(0.12551911);stones_(0.1146842);materials_(0.084991165);bricks_(0.03592964);pieces_(0.030768964);	1.2782086741935927e-05
hiker	face	camera	AT	3.95	2.09	The hiker faced the camera .	0.06332608312368393	camera_(0.06332608);wall_(0.04391618);window_(0.041293103);door_(0.03908397);sky_(0.02359576);	4.8361849621869624e-05
student	read	hand	AT	2.4	1.2	The student read the hand .	0.00031983983353711665	note_(0.13021712);letter_(0.09388772);paper_(0.045070678);text_(0.038836535);book_(0.036753114);	1.1573106348805595e-05
surfer	wear	tie	AT	2.0	1.76	The surfer wore the tie .	0.008634387515485287	hat_(0.062110227);shorts_(0.053492807);suit_(0.05298675);shirt_(0.04275492);jeans_(0.03293375);	4.0482223994331434e-05
soldier	throw	snowball	AT	1.8	0.98	The soldier threw the snowball .			
soldier	check	burner	AT	2.2	1.33	The soldier checked the burner .			
butcher	sell	weapon	AT	1.6	0.73	The butcher sold the weapon .	0.0005310752312652767	meat_(0.22605745);pig_(0.040134806);body_(0.037597887);chicken_(0.035386097);dog_(0.029631874);	0.00012286033597774804
president	visit	grandmother	AT	4.45	1.77	The president visited the grandmother .	9.605086233932525e-06	school_(0.09311532);site_(0.061714035);hospital_(0.039885685);temple_(0.034843035);village_(0.025621932);	1.6663436781527707e-06
dog	chase	tank	AT	2.25	1.64	The dog chased the tank .	7.228612957987934e-05	dog_(0.109493166);cat_(0.08496238);man_(0.074132085);boy_(0.06658035);girl_(0.044942204);	0.0013798776781186461
woman	carry	stone	AT	3.1	2.17	The woman carried the stone .	0.0011487851152196527	baby_(0.11047833);child_(0.10112174);gun_(0.053920172);boy_(0.040468387);rifle_(0.031795766);	0.00011156049004057422
traveller	check	team	AT	3.0	1.97	The traveller checked the team .	4.0510192775400355e-05	time_(0.05710748);clock_(0.056050796);watch_(0.044246938);map_(0.031326294);door_(0.020930275);	6.783725984860212e-05
sailor	tie	necktie	AT	3.5	1.91	The sailor tied the necktie .			
patient	fight	fire	AT	1.95	1.4	The patient fought the fire .	0.003056331304833293	pain_(0.068515725);seizure_(0.016093144);urge_(0.015675033);restraint_(0.014201629);man_(0.013231019);	5.829749716212973e-05
soldier	wear	jeans	AT	3.85	1.8	The soldier wore the jeans .	0.0010603126138448715	uniform_(0.31211227);helmet_(0.08261906);hat_(0.05150793);suit_(0.0210264);cap_(0.017117802);	3.172528522554785e-06
swimmer	wear	cloak	AT	3.1	2.19	The swimmer wore the cloak .	0.00041828458779491484	shorts_(0.15347484);helmet_(0.10993265);hat_(0.0779123);jersey_(0.050435297);uniform_(0.036063667);	0.0003538703313097358
butcher	carve	stone	AT	2.3	1.79	The butcher carved the stone .	0.002852851524949074	meat_(0.11659637);bones_(0.06993911);body_(0.049693823);turkey_(0.02151087);knife_(0.019558841);	0.00011156049004057422
soldier	use	brush	AT	3.8	2.09	The soldier used the brush .	0.0011612067464739084	knife_(0.102035545);gun_(0.05203857);pistol_(0.03236209);key_(0.026857557);phone_(0.025892042);	2.110014520440018e-06
policeman	hit	ball	AT	2.7	1.27	The policeman hit the ball .	0.007658012211322784	ground_(0.14691876);wall_(0.10099283);button_(0.06775961);gas_(0.048870303);floor_(0.04364126);	3.963416747865267e-05
soldier	cross	stage	AT	2.45	1.53	The soldier crossed the stage .	0.0035453911405056715	room_(0.27168038);street_(0.18966511);threshold_(0.12829186);road_(0.07090255);floor_(0.04283724);	5.479811079567298e-05
traveller	check	grocery	AT	4.2	2.09	The traveller checked the grocery .	4.3808749978779815e-06	time_(0.05710748);clock_(0.056050796);watch_(0.044246938);map_(0.031326294);door_(0.020930275);	2.0979349812932924e-07
woman	open	manhole	AT	2.4	1.2	The woman opened the manhole .			
nurse	push	mower	AT	1.45	0.74	The nurse pushed the mower .			
