SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
child	tackle	bus	N	The child tackled the bus .	-5.0890655517578125	man_(-1.8654556);dog_(-2.7620392);boy_(-3.0678024);teacher_(-3.1288948);woman_(-3.3483849);	-15.253728866577148
elephant	tackle	car	P	The elephant tackled the car .	-3.813823938369751	man_(-2.6597674);boy_(-3.0646365);elephant_(-3.6220362);lion_(-3.6308863);dog_(-3.652798);	-13.64307975769043
child	tackle	car	N	The child tackled the car .	-5.093841552734375	man_(-1.8654556);dog_(-2.7620392);boy_(-3.0678024);teacher_(-3.1288948);woman_(-3.3483849);	-13.64307975769043
dog	tackle	cat	P	The dog tackled the cat .	-3.687558174133301	man_(-1.7008333);woman_(-3.214181);boy_(-3.3510027);driver_(-3.3969355);officer_(-3.4794245);	-15.633939743041992
ant	tackle	cat	N	The ant tackled the cat .	-4.442662239074707	spider_(-2.7115371);mouse_(-3.2542274);beetle_(-3.8736541);man_(-3.9714518);bird_(-3.9914558);	-15.633939743041992
dog	tackle	rabbit	P	The dog tackled the rabbit .	-5.957024574279785	man_(-1.7008333);woman_(-3.214181);boy_(-3.3510027);driver_(-3.3969355);officer_(-3.4794245);	-15.229463577270508
butterfly	tackle	rabbit	N	The butterfly tackled the rabbit .	-5.3872389793396	man_(-2.828111);bird_(-3.5295765);spider_(-4.0176177);car_(-4.0598617);moth_(-4.088701);	-15.229463577270508
hand	tap	floor	P	The hand tapped the floor .	-3.1614882946014404	screen_(-2.125569);table_(-2.5156105);keyboard_(-2.8146636);floor_(-3.1614883);desk_(-3.557408);	-14.583799362182617
vapor	tap	floor	N	The vapor tapped the floor .	-4.6995978355407715	surface_(-1.9893278);ground_(-2.5320106);water_(-3.1294723);ice_(-4.1611648);air_(-4.1782165);	-14.583799362182617
knife	tear	rug	P	The knife tore the rug .	-5.306110858917236	skin_(-1.6811111);flesh_(-2.1997116);fabric_(-3.2088363);cloth_(-3.4366806);shirt_(-3.5868194);	-16.315771102905273
pillow	tear	rug	N	The pillow tore the rug .	-3.675788640975952	fabric_(-2.9886625);mattress_(-3.170986);shirt_(-3.2111623);paper_(-3.2791479);cloth_(-3.58065);	-16.315771102905273
pen	tear	shirt	P	The pen tore the shirt .	-5.268833637237549	paper_(-1.1729591);page_(-2.7406547);skin_(-3.0869834);fabric_(-3.9413917);ink_(-4.0362325);	-16.5958309173584
pillow	tear	shirt	N	The pillow tore the shirt .	-3.2111623287200928	fabric_(-2.9886625);mattress_(-3.170986);shirt_(-3.2111623);paper_(-3.2791479);cloth_(-3.58065);	-16.5958309173584
elephant	tear	tree	P	The elephant tore the tree .	-3.7819766998291016	tree_(-3.7819767);rope_(-3.861517);fence_(-4.083956);tent_(-4.0868473);skin_(-4.1061954);	-16.850915908813477
infant	tear	tree	N	The infant tore the tree .	-7.067550182342529	diaper_(-2.516895);shirt_(-3.1529233);fabric_(-3.3370702);blanket_(-3.3512418);cloth_(-3.3587453);	-16.850915908813477
elephant	throw	bus	P	The elephant threw the bus .	-7.801736354827881	ball_(-2.4319167);rock_(-2.7069032);stone_(-3.1358428);spear_(-3.4710555);egg_(-3.706251);	-15.253728866577148
man	throw	bus	N	The man threw the bus .	-6.8549885749816895	knife_(-2.528321);book_(-2.7724464);bottle_(-3.2858512);punch_(-3.402062);shoe_(-3.6992269);	-15.253728866577148
elephant	throw	car	P	The elephant threw the car .	-6.47787618637085	ball_(-2.4319167);rock_(-2.7069032);stone_(-3.1358428);spear_(-3.4710555);egg_(-3.706251);	-13.64307975769043
man	throw	car	N	The man threw the car .	-5.057194232940674	knife_(-2.528321);book_(-2.7724464);bottle_(-3.2858512);punch_(-3.402062);shoe_(-3.6992269);	-13.64307975769043
dog	throw	cat	P	The dog threw the cat .	-3.9531331062316895	ball_(-1.5236019);cat_(-3.953133);toy_(-4.0169873);food_(-4.072247);football_(-4.158005);	-15.633939743041992
ant	throw	cat	N	The ant threw the cat .	-5.895398139953613	rock_(-2.2949188);egg_(-2.6276634);ball_(-2.7121398);stone_(-2.7529762);hammer_(-3.706929);	-15.633939743041992
feather	tick	horse	P	The feather ticked the horse .	-6.653042316436768	bird_(-2.8094068);mouse_(-3.3575368);insect_(-4.008366);clock_(-4.4868054);cat_(-4.5440564);	-13.435493469238281
water	tick	horse	N	The water ticked the horse .	-6.753206253051758	clock_(-2.8533764);scales_(-3.8263721);fish_(-3.8613071);bone_(-4.068781);meter_(-4.13093);	-13.435493469238281
elephant	toss	cat	P	The elephant tossed the cat .	-5.1438093185424805	ball_(-2.108428);rock_(-3.4900541);bird_(-3.8161879);stone_(-3.8990736);egg_(-4.1951475);	-15.633939743041992
ant	toss	cat	N	The ant tossed the cat .	-6.7887492179870605	egg_(-2.6470065);ball_(-2.9721446);rock_(-3.1069217);stone_(-3.530784);seed_(-3.880714);	-15.633939743041992
horse	toss	student	P	The horse tossed the student .	-10.649685859680176	ball_(-2.2430387);rope_(-3.4803128);bucket_(-3.4970937);hay_(-3.5644004);rock_(-3.5685163);	-17.05079460144043
rabbit	toss	student	N	The rabbit tossed the student .	-11.951128005981445	ball_(-1.7671793);mouse_(-3.227266);egg_(-3.2293603);coin_(-3.8004434);rock_(-3.8404138);	-17.05079460144043
scissors	trim	pillow	P	The scissors trimmed the pillow .	-8.874409675598145	hair_(-2.6361663);beard_(-3.3325317);hairs_(-3.605107);paper_(-3.7265213);nails_(-4.0469174);	-18.8008975982666
finger	trim	pillow	N	The finger trimmed the pillow .	-8.132023811340332	hair_(-1.5725722);beard_(-2.241342);hairs_(-3.1300406);mustache_(-3.8451896);nail_(-3.9160209);	-18.8008975982666
scissors	trim	rabbit	P	The scissors trimmed the rabbit .	-7.278934955596924	hair_(-2.6361663);beard_(-3.3325317);hairs_(-3.605107);paper_(-3.7265213);nails_(-4.0469174);	-15.229463577270508
cup	trim	rabbit	N	The cup trimmed the rabbit .	-8.699841499328613	hair_(-3.6927462);beard_(-3.998311);top_(-4.166848);rim_(-4.319421);mustache_(-4.397149);	-15.229463577270508
chainsaw	trim	tree	P	The chainsaw trimmed the tree .	-1.4844160079956055	tree_(-1.484416);trees_(-2.58953);branches_(-2.6900816);wood_(-3.2234488);grass_(-3.306285);	-14.126781463623047
cotton	trim	tree	N	The cotton trimmed the tree .	-3.972114086151123	leaves_(-2.875194);grass_(-3.4915729);beard_(-3.9483142);tree_(-3.972114);cotton_(-4.231342);	-16.850915908813477
elephant	tug	bus	P	The elephant tugged the bus .	-8.82848834991455	rope_(-1.3382843);leash_(-2.985852);string_(-3.1352775);chain_(-3.2360122);strings_(-3.8112686);	-15.396659851074219
child	tug	bus	N	The child tugged the bus .	-8.301497459411621	string_(-2.3981428);rope_(-2.7316349);leash_(-3.0822628);shirt_(-3.3646193);strings_(-3.465228);	-15.396659851074219
horse	tug	car	P	The horse tugged the car .	-9.090149879455566	rope_(-1.0349852);reins_(-1.9124342);string_(-3.0841987);leash_(-3.2720876);blanket_(-3.498757);	-11.669349670410156
child	tug	car	N	The child tugged the car .	-7.64511775970459	string_(-2.3981428);rope_(-2.7316349);leash_(-3.0822628);shirt_(-3.3646193);strings_(-3.465228);	-11.669349670410156
butterfly	tug	leaf	P	The butterfly tugged the leaf .	-5.733477592468262	string_(-2.117576);thread_(-2.485343);strings_(-3.0565748);rope_(-3.7632897);net_(-3.8419638);	-16.383365631103516
woman	tug	leaf	N	The woman tugged the leaf .	-10.517014503479004	shirt_(-2.8902905);string_(-3.1981976);curtain_(-3.369634);skirt_(-3.3987668);rope_(-3.5582478);	-16.383365631103516
pipe	vent	air	P	The pipe vented the air .	-4.007273197174072	gas_(-2.5223258);water_(-2.693663);oil_(-3.2604773);exhaust_(-3.335707);room_(-3.6029875);	-10.563995361328125
table	vent	air	N	The table vented the air .	-3.4016478061676025	smoke_(-2.5736258);heat_(-2.9497168);gas_(-3.0781195);fire_(-3.1814406);room_(-3.3943694);	-10.563995361328125
house	vent	smoke	P	The house vented the smoke .	-2.733651638031006	heat_(-2.6129622);fire_(-2.6291327);smoke_(-2.7336516);fumes_(-2.818605);basement_(-2.8976684);	-14.133209228515625
tree	vent	smoke	N	The tree vented the smoke .	-2.698695182800293	fire_(-2.5664282);smoke_(-2.6986952);heat_(-2.7594137);fumes_(-3.076911);water_(-3.3901625);	-14.133209228515625
lion	vomit	cat	P	The lion vomited the cat .	-4.727727890014648	blood_(-2.5548992);corpse_(-3.9064274);food_(-3.9386272);egg_(-4.06711);meat_(-4.259901);	-15.103759765625
student	vomit	cat	N	The student vomited the cat .	-7.806321620941162	blood_(-3.048921);food_(-3.4660926);contents_(-3.7535605);milk_(-3.8974967);paper_(-3.9463935);	-15.103759765625
elephant	vomit	man	P	The elephant vomited the man .	-5.902842998504639	blood_(-3.103481);milk_(-3.7504575);money_(-4.0684276);food_(-4.1759486);egg_(-4.266666);	-9.935344696044922
cat	vomit	man	N	The cat vomited the man .	-7.741178512573242	food_(-2.7325497);blood_(-3.664465);egg_(-3.7421246);milk_(-3.8964367);pills_(-3.9357166);	-9.935344696044922
oven	warm	food	P	The oven warmed the food .	-4.352175235748291	water_(-3.0539193);room_(-3.0613427);house_(-3.309111);floor_(-3.5407243);air_(-4.148394);	-12.422643661499023
ice	warm	food	N	The ice warmed the food .	-7.741232872009277	water_(-1.9784461);ocean_(-2.9936209);ground_(-3.0139458);lake_(-3.2052755);sea_(-3.2680998);	-12.422643661499023
stove	warm	foot	P	The stove warmed the foot .	-10.095914840698242	room_(-1.4581162);house_(-2.1854417);air_(-2.8816695);kitchen_(-2.9207091);floor_(-3.745542);	-15.259260177612305
freezer	warm	foot	N	The freezer warmed the foot .	-8.759352684020996	world_(-3.683158);body_(-3.712802);house_(-3.8255224);room_(-3.8639402);bones_(-4.021777);	-15.259260177612305
fire	warm	log	P	The fire warmed the log .	-6.765597820281982	room_(-2.8023334);earth_(-2.9374194);water_(-3.1486964);air_(-3.2261996);ground_(-3.6619678);	-14.135770797729492
air	warm	log	N	The air warmed the log .	-9.818403244018555	ground_(-1.9043983);earth_(-2.7055495);water_(-3.2013686);soil_(-4.3146844);lake_(-4.341749);	-14.135770797729492
fire	warm	water	P	The fire warmed the water .	-3.1486964225769043	room_(-2.8023334);earth_(-2.9374194);water_(-3.1486964);air_(-3.2261996);ground_(-3.6619678);	-13.93812370300293
snow	warm	water	N	The snow warmed the water .	-4.240217208862305	ground_(-1.7111797);air_(-2.7042599);earth_(-2.9123974);world_(-3.4057827);sun_(-3.5565014);	-13.93812370300293
lion	wear	carpet	P	The lion wore the carpet .	-9.286820411682129	mask_(-2.1312954);crown_(-2.4931881);cape_(-3.0317967);hat_(-3.5446484);suit_(-3.7447522);	-15.983194351196289
butterfly	wear	carpet	N	The butterfly wore the carpet .	-9.037274360656738	wings_(-2.935002);crown_(-3.065831);suit_(-3.2448356);ring_(-3.3010414);dress_(-3.3683975);	-15.983194351196289
clown	whisk	egg	P	The clown whisked the egg .	-6.689189910888672	girl_(-3.01815);boy_(-3.290424);man_(-3.780445);cat_(-3.8071096);dog_(-3.8484764);	-12.202133178710938
dog	whisk	egg	N	The dog whisked the egg .	-6.097135066986084	cat_(-2.061994);man_(-3.3284507);boy_(-3.6956344);mouse_(-3.7867446);dog_(-4.14298);	-12.202133178710938
dentist	whisk	sauce	P	The dentist whisked the sauce .	-11.06432056427002	tooth_(-1.2649775);teeth_(-2.4606485);sample_(-3.8847933);dentist_(-4.1319704);cavity_(-4.5411386);	-15.32073974609375
infant	whisk	sauce	N	The infant whisked the sauce .	-9.812049865722656	baby_(-2.9800649);cat_(-3.2130132);dog_(-3.5983167);bird_(-3.7571683);mouse_(-3.7952313);	-15.32073974609375
woman	wrestle	student	P	The woman wrestled the student .	-6.439718246459961	man_(-1.4507201);suspect_(-2.7213042);child_(-3.1440642);baby_(-3.4270842);dog_(-3.7300208);	-15.43499755859375
ant	wrestle	student	N	The ant wrestled the student .	-9.046616554260254	spider_(-2.7105834);beetle_(-3.2033203);other_(-3.326939);fly_(-3.6179016);mouse_(-3.6870887);	-15.43499755859375
finger	yank	arm	P	The finger yanked the arm .	-6.212984085083008	string_(-2.151014);trigger_(-2.2613466);cord_(-2.5703294);plug_(-3.600908);chain_(-3.6174028);	-14.241241455078125
table	yank	arm	N	The table yanked the arm .	-6.700481414794922	plug_(-3.0487254);chair_(-3.3044894);trigger_(-3.5011942);table_(-3.5384676);lever_(-3.9126208);	-14.241241455078125
