SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
dog	tackle	cat	P	The dog tackled the cat .	-3.8011367321014404	man_(-1.4751786);boy_(-2.817834);dog_(-3.000249);woman_(-3.0615091);girl_(-3.4393215);	-8.664796829223633
ant	tackle	cat	N	The ant tackled the cat .	-4.323058605194092	ant_(-2.8770094);man_(-2.9822197);bird_(-3.3400602);girl_(-3.8756633);boy_(-3.8931355);	-8.664796829223633
dog	tackle	rabbit	P	The dog tackled the rabbit .	-6.0069475173950195	man_(-1.4751786);boy_(-2.817834);dog_(-3.000249);woman_(-3.0615091);girl_(-3.4393215);	-14.022906303405762
butterfly	tackle	rabbit	N	The butterfly tackled the rabbit .	-7.62795352935791	butterfly_(-1.9322776);wall_(-4.1314793);other_(-4.227826);target_(-4.2942944);wind_(-4.4761477);	-14.022906303405762
hand	tap	floor	P	The hand tapped the floor .	-2.8676230907440186	table_(-2.1942174);glass_(-2.6149042);floor_(-2.867623);screen_(-3.2476099);desk_(-3.4616487);	-11.492218971252441
vapor	tap	floor	N	The vapor tapped the floor .	-3.0076403617858887	glass_(-2.088865);floor_(-3.0076404);ground_(-3.418549);stone_(-3.4959419);surface_(-3.7258897);	-11.492218971252441
knife	tear	rug	P	The knife tore the rug .	-6.39475679397583	flesh_(-1.39071);skin_(-1.6907245);air_(-2.8213923);fabric_(-3.1229746);cloth_(-3.4893658);	-12.08836841583252
pillow	tear	rug	N	The pillow tore the rug .	-4.9338555335998535	skin_(-1.9238201);flesh_(-3.1808963);blanket_(-3.676146);fabric_(-3.9565377);air_(-3.966003);	-12.08836841583252
pen	tear	shirt	P	The pen tore the shirt .	-7.748709201812744	paper_(-0.56386036);page_(-2.5115638);skin_(-3.4980197);air_(-3.5216289);line_(-3.948216);	-6.769487380981445
pillow	tear	shirt	N	The pillow tore the shirt .	-5.169337749481201	skin_(-1.9238201);flesh_(-3.1808963);blanket_(-3.676146);fabric_(-3.9565377);air_(-3.966003);	-6.769487380981445
elephant	tear	tree	P	The elephant tore the tree .	-5.286594867706299	cloth_(-3.1163337);rug_(-3.411473);paper_(-3.4575374);carpet_(-3.5572822);blanket_(-3.5740812);	-10.559834480285645
infant	tear	tree	N	The infant tore the tree .	-7.298238754272461	blanket_(-2.457919);cloth_(-2.59482);paper_(-3.0559938);skin_(-3.4657428);bread_(-3.5031898);	-10.559834480285645
elephant	throw	bus	P	The elephant threw the bus .	-7.917736530303955	ball_(-1.8936282);stone_(-3.185773);coin_(-3.3020487);rock_(-3.4189618);knife_(-3.8875592);	-10.368861198425293
man	throw	bus	N	The man threw the bus .	-8.540270805358887	knife_(-1.9778912);ball_(-3.1782687);gun_(-3.402592);coin_(-3.7577736);bag_(-3.7669098);	-10.368861198425293
elephant	throw	car	P	The elephant threw the car .	-7.026813507080078	ball_(-1.8936282);stone_(-3.185773);coin_(-3.3020487);rock_(-3.4189618);knife_(-3.8875592);	-9.32065200805664
man	throw	car	N	The man threw the car .	-7.081477642059326	knife_(-1.9778912);ball_(-3.1782687);gun_(-3.402592);coin_(-3.7577736);bag_(-3.7669098);	-9.32065200805664
dog	throw	cat	P	The dog threw the cat .	-6.767146587371826	knife_(-2.623854);ball_(-2.917179);bone_(-3.3325253);bag_(-3.796347);bottle_(-3.8408196);	-8.74451732635498
ant	throw	cat	N	The ant threw the cat .	-5.699937343597412	stone_(-2.9535432);rock_(-3.0012784);coin_(-3.1966987);egg_(-3.367231);ball_(-3.4384732);	-8.74451732635498
feather	tick	horse	P	The feather ticked the horse .	-10.588398933410645	air_(-1.6287137);clock_(-2.5244732);page_(-3.0940504);keys_(-3.4207337);hour_(-3.4226217);	-9.696794509887695
water	tick	horse	N	The water ticked the horse .	-10.990315437316895	clock_(-1.5201328);seconds_(-2.2686174);minutes_(-3.2131116);time_(-3.3239267);air_(-3.6467445);	-9.696794509887695
elephant	toss	cat	P	The elephant tossed the cat .	-6.009397029876709	ball_(-2.0015988);coin_(-2.8791347);bag_(-3.9548373);stone_(-3.9773421);dice_(-4.159242);	-8.74451732635498
ant	toss	cat	N	The ant tossed the cat .	-5.6900224685668945	coin_(-3.0756466);stone_(-3.3273861);egg_(-3.4938235);rock_(-3.712749);ball_(-3.7817595);	-8.74451732635498
horse	toss	student	P	The horse tossed the student .	-10.6241455078125	reins_(-0.8360303);coin_(-2.811806);ball_(-4.1795316);dice_(-4.207933);rope_(-4.278481);	-9.31052303314209
rabbit	toss	student	N	The rabbit tossed the student .	-10.788875579833984	ball_(-2.318079);coin_(-2.789606);stone_(-3.3686428);stick_(-3.7344866);knife_(-3.7393446);	-9.31052303314209
scissors	trim	pillow	P	The scissors trimmed the pillow .	-7.641859531402588	hair_(-2.1813326);edges_(-3.0273087);paper_(-3.5079794);skin_(-3.741009);nails_(-3.850589);	-13.296610832214355
finger	trim	pillow	N	The finger trimmed the pillow .	-7.907747745513916	hair_(-3.2339587);blade_(-3.2935917);string_(-3.4619212);line_(-3.7076564);beard_(-3.9120467);	-13.338357925415039
scissors	trim	rabbit	P	The scissors trimmed the rabbit .	-7.116038799285889	hair_(-2.1813326);edges_(-3.0273087);paper_(-3.5079794);skin_(-3.741009);nails_(-3.850589);	-13.879197120666504
cup	trim	rabbit	N	The cup trimmed the rabbit .	-11.233626365661621	top_(-2.2785435);bottom_(-2.5835037);rim_(-3.5808468);cup_(-3.9206934);back_(-4.1182117);	-14.226879119873047
chainsaw	trim	tree	P	The chainsaw trimmed the tree .	-3.810126304626465	wood_(-2.5377932);hair_(-2.6880922);grass_(-2.7023277);edges_(-3.428194);nails_(-3.567524);	-9.722455978393555
cotton	trim	tree	N	The cotton trimmed the tree .	-6.325750827789307	edges_(-3.2701876);skirt_(-3.5135214);top_(-3.6734173);skin_(-3.7019417);hair_(-3.7427418);	-10.559834480285645
elephant	tug	bus	P	The elephant tugged the bus .	-8.67743968963623	string_(-1.8526798);rope_(-1.9804978);reins_(-2.4538772);strings_(-2.8726394);chain_(-3.1271026);	-10.368861198425293
child	tug	bus	N	The child tugged the bus .	-10.064027786254883	rope_(-2.1407547);string_(-2.1671498);chain_(-2.5782566);handle_(-2.662783);reins_(-2.7284527);	-10.368861198425293
horse	tug	car	P	The horse tugged the car .	-10.309127807617188	reins_(-0.066179745);rope_(-4.190265);chain_(-5.841497);handle_(-5.9951653);wheel_(-6.1974797);	-9.32065200805664
child	tug	car	N	The child tugged the car .	-8.002572059631348	rope_(-2.1407547);string_(-2.1671498);chain_(-2.5782566);handle_(-2.662783);reins_(-2.7284527);	-9.32065200805664
butterfly	tug	leaf	P	The butterfly tugged the leaf .	-6.755333423614502	string_(-1.9056109);strings_(-2.958862);rope_(-3.112995);chain_(-3.4913566);cord_(-3.502896);	-11.87275505065918
woman	tug	leaf	N	The woman tugged the leaf .	-10.534875869750977	chain_(-1.9567614);trigger_(-2.0910568);handle_(-2.3573494);rope_(-2.7189455);cord_(-3.335715);	-11.87275505065918
pipe	vent	air	P	The pipe vented the air .	-1.907909870147705	air_(-1.9079099);heat_(-2.2031417);gas_(-2.3597922);water_(-2.7071366);steam_(-3.1426435);	-11.000592231750488
table	vent	air	N	The table vented the air .	-2.530419111251831	heat_(-1.0837619);air_(-2.530419);steam_(-2.6440408);smoke_(-2.6672685);gas_(-2.9767053);	-11.000592231750488
house	vent	smoke	P	The house vented the smoke .	-4.511114597320557	heat_(-1.175917);air_(-1.8531832);exhaust_(-3.3968482);gas_(-3.488936);steam_(-3.513557);	-10.559528350830078
tree	vent	smoke	N	The tree vented the smoke .	-3.539219379425049	fire_(-1.9395394);gas_(-2.5943036);heat_(-2.8694053);flames_(-2.8948255);steam_(-3.2249627);	-10.559528350830078
lion	vomit	cat	P	The lion vomited the cat .	-7.340071201324463	blood_(-1.6600523);water_(-2.7463188);poison_(-2.8952885);milk_(-3.5919018);contents_(-3.6428633);	-8.664796829223633
student	vomit	cat	N	The student vomited the cat .	-8.405095100402832	contents_(-2.1549401);blood_(-2.7081208);water_(-2.9131427);liquid_(-3.3630843);pills_(-3.5027432);	-8.664796829223633
elephant	vomit	man	P	The elephant vomited the man .	-7.379065036773682	water_(-2.4863305);blood_(-2.6402898);contents_(-2.7098136);milk_(-3.089314);food_(-3.576445);	-7.213972568511963
cat	vomit	man	N	The cat vomited the man .	-7.2774128913879395	contents_(-2.269265);blood_(-2.8009603);water_(-2.9353387);food_(-3.2936208);rest_(-3.370011);	-7.213972568511963
oven	warm	food	P	The oven warmed the food .	-2.6943459510803223	dishes_(-2.4933991);food_(-2.694346);room_(-2.7570956);table_(-3.3279824);meat_(-3.6981988);	-13.856086730957031
ice	warm	food	N	The ice warmed the food .	-6.855522155761719	water_(-2.6342487);glass_(-3.0047703);room_(-3.206192);ground_(-3.6530151);air_(-3.654437);	-13.856086730957031
stove	warm	foot	P	The stove warmed the foot .	-12.811308860778809	room_(-0.8522655);cabin_(-2.5409355);kitchen_(-3.0533047);house_(-3.2488346);bed_(-3.4902174);	-7.691593647003174
freezer	warm	foot	N	The freezer warmed the foot .	-10.731229782104492	room_(-2.9678009);food_(-3.1676567);car_(-3.5958564);water_(-3.6816204);dishes_(-3.7130039);	-7.506815433502197
fire	warm	log	P	The fire warmed the log .	-6.7111310958862305	room_(-1.2818154);cabin_(-2.7717943);bed_(-2.9493132);hearth_(-3.5504484);wood_(-3.7056158);	-12.035778999328613
air	warm	log	N	The air warmed the log .	-8.315011978149414	room_(-2.5301285);ground_(-2.738265);car_(-3.4229553);floor_(-3.5847645);bed_(-3.6391973);	-12.035778999328613
fire	warm	water	P	The fire warmed the water .	-5.4572038650512695	room_(-1.2818154);cabin_(-2.7717943);bed_(-2.9493132);hearth_(-3.5504484);wood_(-3.7056158);	-11.987295150756836
snow	warm	water	N	The snow warmed the water .	-5.055865287780762	ground_(-2.3784819);air_(-3.0894375);windows_(-3.2496166);room_(-3.2563648);grass_(-3.3400095);	-11.987295150756836
lion	wear	carpet	P	The lion wore the carpet .	-7.911604881286621	crown_(-1.1023772);hat_(-3.0503561);helmet_(-3.131902);mantle_(-3.4092247);collar_(-3.9089348);	-14.279964447021484
butterfly	wear	carpet	N	The butterfly wore the carpet .	-7.602219104766846	crown_(-1.9382991);wings_(-3.1814013);butterfly_(-3.7452698);colors_(-3.771247);blue_(-4.0418754);	-14.279964447021484
clown	whisk	egg	P	The clown whisked the egg .	-6.068908214569092	boy_(-2.4996443);girl_(-3.0476189);child_(-3.2466764);baby_(-3.6133852);children_(-3.697029);	-13.137242317199707
dog	whisk	egg	N	The dog whisked the egg .	-5.977599620819092	boy_(-3.1971226);child_(-3.540203);dog_(-3.5855455);cat_(-3.8134782);bag_(-4.207658);	-13.137242317199707
dentist	whisk	sauce	P	The dentist whisked the sauce .	-11.214818954467773	baby_(-2.5804873);patient_(-2.7178268);boy_(-3.4527512);children_(-3.7346544);doctor_(-3.7597551);	-13.109437942504883
infant	whisk	sauce	N	The infant whisked the sauce .	-10.525527954101562	child_(-2.393141);baby_(-2.9662955);bird_(-3.135628);boy_(-3.3044744);dog_(-3.9287925);	-13.138440132141113
woman	wrestle	student	P	The woman wrestled the student .	-7.484125137329102	man_(-0.69323575);boy_(-2.5962365);child_(-3.4916816);woman_(-3.572453);other_(-3.6335194);	-9.31052303314209
ant	wrestle	student	N	The ant wrestled the student .	-8.478400230407715	ant_(-1.5623448);spider_(-3.2269766);bird_(-3.4529126);man_(-3.4646132);queen_(-3.5068066);	-9.31052303314209
finger	yank	arm	P	The finger yanked the arm .	-8.269134521484375	trigger_(-0.7140909);chain_(-3.195025);handle_(-3.5661798);string_(-3.6020093);knob_(-3.7374597);	-8.986671447753906
table	yank	arm	N	The table yanked the arm .	-6.057898044586182	trigger_(-1.4218836);lever_(-2.257514);chair_(-2.8202639);handle_(-2.956747);chain_(-3.491068);	-8.986674308776855
