SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
ant	tackle	cat	N	The ant tackled the cat .	-4.578061103820801	man_(-3.2344635);creature_(-3.4070518);boy_(-3.4523532);girl_(-3.5252903);animal_(-3.8822782);	-17.279155731201172
dog	tackle	rabbit	P	The dog tackled the rabbit .	-5.655327796936035	man_(-2.2692657);woman_(-2.8388207);girl_(-2.8872886);dog_(-2.9575);boy_(-3.1163);	-15.92467975616455
butterfly	tackle	rabbit	N	The butterfly tackled the rabbit .	-5.551295280456543	bird_(-3.2879336);ground_(-3.7594821);tree_(-3.833885);butterfly_(-3.8508341);man_(-3.9393127);	-15.92467975616455
hand	tap	floor	P	The hand tapped the floor .	-3.200237274169922	table_(-2.8844388);keys_(-2.9173145);glass_(-3.1049204);door_(-3.1151752);floor_(-3.2002373);	-14.258586883544922
vapor	tap	floor	N	The vapor tapped the floor .	-2.469130754470825	floor_(-2.4691308);glass_(-3.0329268);ground_(-3.0871146);air_(-3.2519238);wall_(-3.2581675);	-14.258586883544922
knife	tear	rug	P	The knife tore the rug .	-6.436379909515381	flesh_(-1.6882429);skin_(-1.7979507);air_(-2.780589);wood_(-3.5044308);fabric_(-3.5495853);	-20.640310287475586
pillow	tear	rug	N	The pillow tore the rug .	-4.375373363494873	covers_(-2.0214944);sheets_(-2.4826248);fabric_(-2.4853923);sheet_(-2.5585103);skin_(-3.2730854);	-20.640310287475586
pen	tear	shirt	P	The pen tore the shirt .	-7.4786763191223145	paper_(-1.1697936);page_(-1.9791074);pages_(-2.7362046);sheet_(-3.7325397);corner_(-4.2217355);	-12.09758472442627
pillow	tear	shirt	N	The pillow tore the shirt .	-4.918582439422607	covers_(-2.0214944);sheets_(-2.4826248);fabric_(-2.4853923);sheet_(-2.5585103);skin_(-3.2730854);	-12.09758472442627
elephant	tear	tree	P	The elephant tore the tree .	-4.766904830932617	paper_(-4.0309467);cloth_(-4.0382404);fabric_(-4.3512917);rope_(-4.4806156);glass_(-4.53397);	-10.726229667663574
infant	tear	tree	N	The infant tore the tree .	-6.458472728729248	cloth_(-3.1820006);paper_(-3.4347606);fabric_(-3.6337419);blanket_(-3.7860837);shirt_(-3.8757863);	-10.726229667663574
elephant	throw	bus	P	The elephant threw the bus .	-8.717317581176758	ball_(-3.022591);stone_(-3.386641);snake_(-3.7368941);rock_(-3.8478456);bull_(-3.8753705);	-13.123977661132812
man	throw	bus	N	The man threw the bus .	-9.744832038879395	knife_(-2.2686095);gun_(-3.588324);ball_(-3.7783875);rock_(-3.800959);grenade_(-4.0080886);	-13.123977661132812
elephant	throw	car	P	The elephant threw the car .	-7.507888317108154	ball_(-3.022591);stone_(-3.386641);snake_(-3.7368941);rock_(-3.8478456);bull_(-3.8753705);	-10.86610221862793
man	throw	car	N	The man threw the car .	-7.288112163543701	knife_(-2.2686095);gun_(-3.588324);ball_(-3.7783875);rock_(-3.800959);grenade_(-4.0080886);	-10.86610221862793
dog	throw	cat	P	The dog threw the cat .	-4.8375043869018555	knife_(-2.9504402);ball_(-3.2526586);thing_(-3.655671);bag_(-3.7618072);bottle_(-3.7726247);	-18.067550659179688
ant	throw	cat	N	The ant threw the cat .	-6.104926586151123	rock_(-2.9797502);stone_(-3.2414896);knife_(-3.6892161);ball_(-3.8476565);spear_(-3.984464);	-18.067550659179688
feather	tick	horse	P	The feather ticked the horse .	-8.98779010772705	air_(-2.5734065);second_(-3.5475638);wood_(-3.8857348);clock_(-4.1416497);distance_(-4.151964);	-13.884698867797852
water	tick	horse	N	The water ticked the horse .	-9.439671516418457	clock_(-3.2731128);time_(-3.4452815);glass_(-3.5986724);alarm_(-3.6034236);way_(-3.635985);	-13.884698867797852
elephant	toss	cat	P	The elephant tossed the cat .	-4.818759441375732	ball_(-3.353514);bag_(-3.4656575);basket_(-3.560138);bat_(-3.6554987);stick_(-3.856168);	-18.067550659179688
ant	toss	cat	N	The ant tossed the cat .	-5.808169364929199	rock_(-2.7158625);stone_(-3.271022);stick_(-4.027352);ball_(-4.18842);thing_(-4.2439585);	-18.067550659179688
horse	toss	student	P	The horse tossed the student .	-10.445945739746094	reins_(-2.4997358);ball_(-3.5875092);coin_(-3.8332167);basket_(-3.878029);bag_(-3.89271);	-12.776032447814941
rabbit	toss	student	N	The rabbit tossed the student .	-10.718491554260254	ball_(-3.0511997);rock_(-3.5566423);stone_(-3.5927656);knife_(-3.626543);thing_(-3.8123252);	-12.776032447814941
scissors	trim	pillow	P	The scissors trimmed the pillow .	-9.614923477172852	edges_(-1.8196166);nails_(-3.1615717);cut_(-3.5463517);blade_(-3.5614922);wood_(-3.5693333);	-19.92333221435547
finger	trim	pillow	N	The finger trimmed the pillow .	-9.00407600402832	edges_(-2.9359846);line_(-3.7664633);scar_(-3.811205);blade_(-3.873948);edge_(-3.9320183);	-20.379941940307617
scissors	trim	rabbit	P	The scissors trimmed the rabbit .	-10.756933212280273	edges_(-1.8196166);nails_(-3.1615717);cut_(-3.5463517);blade_(-3.5614922);wood_(-3.5693333);	-16.934261322021484
cup	trim	rabbit	N	The cup trimmed the rabbit .	-10.214468002319336	edges_(-2.0765367);top_(-2.9857001);edge_(-3.630939);rim_(-3.7159543);surface_(-3.7179103);	-17.39076805114746
chainsaw	trim	tree	P	The chainsaw trimmed the tree .	-4.4106340408325195	edges_(-2.982965);wood_(-3.2072015);hair_(-3.5340352);blade_(-3.672667);nails_(-4.2865644);	-11.060954093933105
cotton	trim	tree	N	The cotton trimmed the tree .	-6.299124717712402	edges_(-2.2424736);skin_(-3.088067);fabric_(-3.686263);hair_(-3.7169294);shoulders_(-3.9474266);	-10.726229667663574
elephant	tug	bus	P	The elephant tugged the bus .	-7.196755886077881	trigger_(-2.268067);reins_(-2.3334813);strings_(-2.4304767);handle_(-2.7922606);string_(-2.9273696);	-13.123977661132812
child	tug	bus	N	The child tugged the bus .	-8.721595764160156	handle_(-2.616441);trigger_(-2.7564156);cord_(-2.8769066);strings_(-3.1392577);reins_(-3.2306473);	-13.123977661132812
horse	tug	car	P	The horse tugged the car .	-10.509941101074219	reins_(-0.08994319);handle_(-4.590516);trigger_(-4.7418613);wheel_(-5.218756);saddle_(-5.6030264);	-10.86610221862793
child	tug	car	N	The child tugged the car .	-8.226164817810059	handle_(-2.616441);trigger_(-2.7564156);cord_(-2.8769066);strings_(-3.1392577);reins_(-3.2306473);	-10.86610221862793
butterfly	tug	leaf	P	The butterfly tugged the leaf .	-6.976025104522705	strings_(-2.2414958);trigger_(-2.761381);string_(-2.9138248);chain_(-3.328901);fabric_(-3.915428);	-18.189794540405273
woman	tug	leaf	N	The woman tugged the leaf .	-9.50163459777832	handle_(-2.6015515);trigger_(-2.696275);cord_(-2.7025626);chain_(-2.9225001);reins_(-3.1842396);	-18.189794540405273
pipe	vent	air	P	The pipe vented the air .	-1.2792315483093262	air_(-1.2792315);room_(-3.2830787);smoke_(-3.3216834);water_(-3.353498);gas_(-3.7873158);	-12.629517555236816
table	vent	air	N	The table vented the air .	-2.7514359951019287	heat_(-1.573345);smoke_(-2.5510986);steam_(-2.633538);air_(-2.751436);flames_(-2.913699);	-12.629517555236816
house	vent	smoke	P	The house vented the smoke .	-2.4761130809783936	heat_(-1.7415911);smoke_(-2.476113);flames_(-2.8284013);air_(-2.8432777);fire_(-2.9084306);	-12.476557731628418
tree	vent	smoke	N	The tree vented the smoke .	-2.1698663234710693	smoke_(-2.1698663);fire_(-2.183211);wind_(-2.603729);flames_(-2.651276);heat_(-2.957239);	-12.476557731628418
lion	vomit	cat	P	The lion vomited the cat .	-5.8683271408081055	blood_(-1.5825502);food_(-2.914609);water_(-2.9707098);rest_(-3.853921);air_(-4.1758785);	-17.279155731201172
student	vomit	cat	N	The student vomited the cat .	-7.417555809020996	blood_(-2.335624);food_(-2.6252291);toilet_(-2.9756024);contents_(-3.0208323);water_(-3.1442692);	-17.279155731201172
elephant	vomit	man	P	The elephant vomited the man .	-7.028149127960205	food_(-2.4570286);blood_(-2.49978);water_(-3.104911);contents_(-3.2184508);milk_(-3.654957);	-9.16300106048584
cat	vomit	man	N	The cat vomited the man .	-7.174714088439941	blood_(-2.2718644);food_(-2.466295);contents_(-2.7046955);water_(-3.2390447);rest_(-3.456289);	-9.16300106048584
oven	warm	food	P	The oven warmed the food .	-4.70839786529541	air_(-2.5041466);room_(-2.7039423);stove_(-3.1634521);fire_(-3.3819857);house_(-3.4680605);	-13.520100593566895
ice	warm	food	N	The ice warmed the food .	-8.249338150024414	air_(-2.4916475);room_(-2.7995164);water_(-2.921831);fire_(-3.1118617);glass_(-4.0606112);	-13.520100593566895
stove	warm	foot	P	The stove warmed the foot .	-12.533626556396484	air_(-2.0766025);room_(-2.34543);fire_(-2.7804198);flames_(-2.8133419);wood_(-2.9152284);	-9.105634689331055
freezer	warm	foot	N	The freezer warmed the foot .	-11.007875442504883	air_(-1.9275917);room_(-2.829054);ice_(-3.1006367);water_(-3.4792511);glass_(-3.6338944);	-9.141617774963379
fire	warm	log	P	The fire warmed the log .	-7.817493438720703	wood_(-2.4078622);room_(-2.440397);air_(-2.458204);flames_(-3.513352);fire_(-3.5584047);	-14.858430862426758
air	warm	log	N	The air warmed the log .	-10.018688201904297	room_(-1.9289494);house_(-2.6091146);air_(-3.4124498);car_(-3.4985685);building_(-4.1632166);	-14.858430862426758
fire	warm	water	P	The fire warmed the water .	-4.201440334320068	wood_(-2.4078622);room_(-2.440397);air_(-2.458204);flames_(-3.513352);fire_(-3.5584047);	-14.246530532836914
snow	warm	water	N	The snow warmed the water .	-5.104468822479248	air_(-2.7027016);house_(-3.109374);ground_(-3.318715);sky_(-3.4113102);trees_(-3.4890385);	-14.246530532836914
lion	wear	carpet	P	The lion wore the carpet .	-8.436752319335938	crown_(-2.0443802);mask_(-2.485076);hat_(-3.2924435);robe_(-3.4508762);helmet_(-3.4879303);	-18.159793853759766
butterfly	wear	carpet	N	The butterfly wore the carpet .	-7.523838520050049	wings_(-1.8837819);necklace_(-2.7782788);ring_(-3.1688447);butterfly_(-3.933333);crown_(-3.9786773);	-18.159793853759766
clown	whisk	egg	P	The clown whisked the egg .	-7.724635601043701	girl_(-2.9479382);boy_(-3.3536503);man_(-3.6286843);woman_(-3.816663);dog_(-3.8201783);	-20.207477569580078
dog	whisk	egg	N	The dog whisked the egg .	-7.273025035858154	dog_(-2.7845356);boy_(-3.3285935);girl_(-3.4052575);man_(-3.5779755);door_(-3.6973279);	-20.207477569580078
dentist	whisk	sauce	P	The dentist whisked the sauce .	-9.56039810180664	body_(-3.186746);dog_(-3.467166);patient_(-3.588362);boy_(-3.810301);baby_(-3.882499);	-19.0482120513916
infant	whisk	sauce	N	The infant whisked the sauce .	-11.150591850280762	child_(-3.2854364);door_(-3.3312604);girl_(-3.8906581);dog_(-3.9251935);boy_(-3.9357245);	-19.116100311279297
woman	wrestle	student	P	The woman wrestled the student .	-8.735426902770996	boy_(-2.4988391);man_(-2.632589);child_(-2.7836826);baby_(-3.0139291);girl_(-3.1074855);	-12.776032447814941
ant	wrestle	student	N	The ant wrestled the student .	-7.143703937530518	boy_(-3.3538465);man_(-3.381896);girl_(-3.637188);animal_(-3.8368344);creature_(-3.9625907);	-12.776032447814941
finger	yank	arm	P	The finger yanked the arm .	-7.0132317543029785	trigger_(-0.5584669);chain_(-3.8752813);lever_(-3.9923143);handle_(-4.1189156);lock_(-4.1467943);	-16.526643753051758
table	yank	arm	N	The table yanked the arm .	-6.7910895347595215	trigger_(-2.0614681);handle_(-2.3783503);chair_(-2.6241567);lever_(-2.7676208);cord_(-3.6343143);	-16.526657104492188
